observation_id,timestamp,observer_id,src_ip,src_port,dst_ip,dst_port,txid,message_type,peer_id,connection_id,propagation_delay_ms,direction,sequence_number
OBS0001154,2025-10-14T17:52:52.196628,N0136,192.0.2.9,8333,198.51.100.11,8333,8717bbb380b31bcbbbc89e643352b829fe0c3e81bf98ea293d62187a6fc40603,inv,N0034,,97.521,inbound,4
OBS0001155,2025-10-14T17:52:52.220911,N0017,203.0.113.112,8333,203.0.113.8,18333,8717bbb380b31bcbbbc89e643352b829fe0c3e81bf98ea293d62187a6fc40603,inv,N0014,,121.804,inbound,5
OBS0001156,2025-10-14T17:52:53.915260,N0136,198.51.100.177,8333,198.51.100.11,8333,f0627719a507b469ac47e0915fa455b2b18754cc6efd262422298fd5ddf790ce,inv,N0026,,76.81,inbound,1
OBS0001157,2025-10-14T17:52:53.926011,N0094,203.0.113.28,8333,203.0.113.176,8333,f0627719a507b469ac47e0915fa455b2b18754cc6efd262422298fd5ddf790ce,inv,N0000,,87.561,inbound,2
OBS0001158,2025-10-14T17:52:53.928812,N0003,198.51.100.223,8333,192.0.2.65,8333,f0627719a507b469ac47e0915fa455b2b18754cc6efd262422298fd5ddf790ce,inv,N0018,,90.362,inbound,3
OBS0001159,2025-10-14T17:52:53.936196,N0125,203.0.113.154,8333,203.0.113.219,18333,f0627719a507b469ac47e0915fa455b2b18754cc6efd262422298fd5ddf790ce,inv,N0097,,97.746,inbound,4
OBS0001160,2025-10-14T17:52:53.941267,N0087,203.0.113.112,8333,198.51.100.122,8333,f0627719a507b469ac47e0915fa455b2b18754cc6efd262422298fd5ddf790ce,inv,N0014,,102.817,inbound,5
OBS0001161,2025-10-14T17:52:53.957312,N0107,198.51.100.154,8334,198.51.100.184,8333,f0627719a507b469ac47e0915fa455b2b18754cc6efd262422298fd5ddf790ce,inv,N0085,,118.862,inbound,6
OBS0001162,2025-10-14T17:52:53.965355,N0129,203.0.113.168,8333,198.51.100.205,8333,f0627719a507b469ac47e0915fa455b2b18754cc6efd262422298fd5ddf790ce,inv,N0010,,126.905,inbound,7
OBS0001163,2025-10-14T17:52:53.988610,N0109,203.0.113.52,8333,203.0.113.127,8333,f0627719a507b469ac47e0915fa455b2b18754cc6efd262422298fd5ddf790ce,inv,N0043,,150.16,inbound,8
OBS0001164,2025-10-14T17:52:55.413972,N0107,198.51.100.142,8333,198.51.100.184,8333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0006,,36.589,inbound,1
OBS0001165,2025-10-14T17:52:55.430960,N0003,198.51.100.202,18333,192.0.2.65,8333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0046,,53.577,inbound,2
OBS0001166,2025-10-14T17:52:55.442666,N0017,203.0.113.168,8333,203.0.113.8,18333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0010,,65.283,inbound,3
OBS0001167,2025-10-14T17:52:55.449777,N0109,203.0.113.168,8333,203.0.113.127,8333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0010,,72.394,inbound,4
OBS0001168,2025-10-14T17:52:55.450623,N0136,198.51.100.177,8333,198.51.100.11,8333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0026,,73.24,inbound,5
OBS0001169,2025-10-14T17:52:55.452131,N0125,192.0.2.252,8333,203.0.113.219,18333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0004,,74.748,inbound,6
OBS0001170,2025-10-14T17:52:55.459460,N0088,198.51.100.177,8333,192.0.2.216,8000,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0026,,82.077,inbound,7
OBS0001171,2025-10-14T17:52:55.470073,N0129,192.0.2.181,8333,198.51.100.205,8333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0001,,92.69,inbound,8
OBS0001172,2025-10-14T17:52:55.483867,N0094,192.0.2.242,8333,203.0.113.176,8333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0113,,106.484,inbound,9
OBS0001173,2025-10-14T17:52:55.485218,N0087,203.0.113.128,8333,198.51.100.122,8333,c649bf37635ad717ba8f0e5c980cc22586b96351095d44d1c204c9605478219f,inv,N0048,,107.835,inbound,10
OBS0001174,2025-10-14T17:52:57.762637,N0094,192.0.2.242,8333,203.0.113.176,8333,ad8545f2b319e609fc1d45fcc8b725adbaa29dd355ba9438bfd2604b636b5bae,inv,N0113,,31.785,inbound,1
OBS0001175,2025-10-14T17:52:57.840122,N0088,203.0.113.25,8333,192.0.2.216,8000,ad8545f2b319e609fc1d45fcc8b725adbaa29dd355ba9438bfd2604b636b5bae,inv,N0008,,109.27,inbound,2
OBS0001176,2025-10-14T17:52:57.841642,N0017,203.0.113.168,8333,203.0.113.8,18333,ad8545f2b319e609fc1d45fcc8b725adbaa29dd355ba9438bfd2604b636b5bae,inv,N0010,,110.79,inbound,3
OBS0001177,2025-10-14T17:52:57.843523,N0003,198.51.100.15,8333,192.0.2.65,8333,ad8545f2b319e609fc1d45fcc8b725adbaa29dd355ba9438bfd2604b636b5bae,inv,N0050,,112.671,inbound,4
OBS0001178,2025-10-14T17:52:57.847285,N0129,203.0.113.168,8333,198.51.100.205,8333,ad8545f2b319e609fc1d45fcc8b725adbaa29dd355ba9438bfd2604b636b5bae,inv,N0010,,116.433,inbound,5
OBS0001179,2025-10-14T17:52:57.852506,N0109,203.0.113.7,8333,203.0.113.127,8333,ad8545f2b319e609fc1d45fcc8b725adbaa29dd355ba9438bfd2604b636b5bae,inv,N0070,,121.654,inbound,6
OBS0001180,2025-10-14T17:52:57.868447,N0107,203.0.113.235,8333,198.51.100.184,8333,ad8545f2b319e609fc1d45fcc8b725adbaa29dd355ba9438bfd2604b636b5bae,inv,N0056,,137.595,inbound,7
OBS0001181,2025-10-14T17:52:59.099254,N0003,192.0.2.29,8333,192.0.2.65,8333,402cb27671c723a8e50b45a063937db6d1a3aaff5405d96ecbf6cf7b615f80d9,inv,N0096,,37.697,inbound,1
OBS0001182,2025-10-14T17:52:59.141111,N0107,198.51.100.154,8334,198.51.100.184,8333,402cb27671c723a8e50b45a063937db6d1a3aaff5405d96ecbf6cf7b615f80d9,inv,N0085,,79.554,inbound,2
OBS0001183,2025-10-14T17:52:59.162453,N0094,192.0.2.242,8333,203.0.113.176,8333,402cb27671c723a8e50b45a063937db6d1a3aaff5405d96ecbf6cf7b615f80d9,inv,N0113,,100.896,inbound,3
OBS0001184,2025-10-14T17:52:59.171773,N0017,203.0.113.168,8333,203.0.113.8,18333,402cb27671c723a8e50b45a063937db6d1a3aaff5405d96ecbf6cf7b615f80d9,inv,N0010,,110.216,inbound,4
OBS0001185,2025-10-14T17:52:59.176511,N0136,192.0.2.9,8333,198.51.100.11,8333,402cb27671c723a8e50b45a063937db6d1a3aaff5405d96ecbf6cf7b615f80d9,inv,N0034,,114.954,inbound,5
OBS0001186,2025-10-14T17:52:59.177393,N0087,203.0.113.128,8333,198.51.100.122,8333,402cb27671c723a8e50b45a063937db6d1a3aaff5405d96ecbf6cf7b615f80d9,inv,N0048,,115.836,inbound,6
OBS0001187,2025-10-14T17:52:59.184814,N0129,203.0.113.168,8333,198.51.100.205,8333,402cb27671c723a8e50b45a063937db6d1a3aaff5405d96ecbf6cf7b615f80d9,inv,N0010,,123.257,inbound,7
OBS0001188,2025-10-14T17:52:59.193986,N0109,203.0.113.168,8333,203.0.113.127,8333,402cb27671c723a8e50b45a063937db6d1a3aaff5405d96ecbf6cf7b615f80d9,inv,N0010,,132.429,inbound,8
OBS0001189,2025-10-14T17:53:01.053503,N0109,203.0.113.168,8333,203.0.113.127,8333,41b684ac3bb27e112d89fcd0d4da44bd3c7035d373d6c17e9412f9670aedde02,inv,N0010,,44.796,inbound,1
OBS0001190,2025-10-14T17:53:01.063490,N0125,192.0.2.252,8333,203.0.113.219,18333,41b684ac3bb27e112d89fcd0d4da44bd3c7035d373d6c17e9412f9670aedde02,inv,N0004,,54.783,inbound,2
OBS0001191,2025-10-14T17:53:01.083769,N0136,192.0.2.194,8333,198.51.100.11,8333,41b684ac3bb27e112d89fcd0d4da44bd3c7035d373d6c17e9412f9670aedde02,inv,N0012,,75.062,inbound,3
OBS0001192,2025-10-14T17:53:01.084651,N0017,203.0.113.168,8333,203.0.113.8,18333,41b684ac3bb27e112d89fcd0d4da44bd3c7035d373d6c17e9412f9670aedde02,inv,N0010,,75.944,inbound,4
OBS0001193,2025-10-14T17:53:01.090113,N0094,203.0.113.28,8333,203.0.113.176,8333,41b684ac3bb27e112d89fcd0d4da44bd3c7035d373d6c17e9412f9670aedde02,inv,N0000,,81.406,inbound,5
OBS0001194,2025-10-14T17:53:01.100339,N0087,192.0.2.89,8333,198.51.100.122,8333,41b684ac3bb27e112d89fcd0d4da44bd3c7035d373d6c17e9412f9670aedde02,inv,N0007,,91.632,inbound,6
OBS0001195,2025-10-14T17:53:01.112294,N0107,198.51.100.142,8333,198.51.100.184,8333,41b684ac3bb27e112d89fcd0d4da44bd3c7035d373d6c17e9412f9670aedde02,inv,N0006,,103.587,inbound,7
OBS0001196,2025-10-14T17:53:01.129894,N0129,192.0.2.181,8333,198.51.100.205,8333,41b684ac3bb27e112d89fcd0d4da44bd3c7035d373d6c17e9412f9670aedde02,inv,N0001,,121.187,inbound,8
OBS0001197,2025-10-14T17:53:02.483118,N0087,203.0.113.112,8333,198.51.100.122,8333,1b6041dee3d610993e7df79dd1647a46b1375c40231e1e18cb424e2eb00b8f71,inv,N0014,,62.18,inbound,1
OBS0001198,2025-10-14T17:53:02.497678,N0125,192.0.2.252,8333,203.0.113.219,18333,1b6041dee3d610993e7df79dd1647a46b1375c40231e1e18cb424e2eb00b8f71,inv,N0004,,76.74,inbound,2
OBS0001199,2025-10-14T17:53:02.513195,N0129,192.0.2.25,8333,198.51.100.205,8333,1b6041dee3d610993e7df79dd1647a46b1375c40231e1e18cb424e2eb00b8f71,inv,N0059,,92.257,inbound,3
OBS0001200,2025-10-14T17:53:02.514293,N0094,203.0.113.28,8333,203.0.113.176,8333,1b6041dee3d610993e7df79dd1647a46b1375c40231e1e18cb424e2eb00b8f71,inv,N0000,,93.355,inbound,4
OBS0001201,2025-10-14T17:53:02.518224,N0109,203.0.113.7,8333,203.0.113.127,8333,1b6041dee3d610993e7df79dd1647a46b1375c40231e1e18cb424e2eb00b8f71,inv,N0070,,97.286,inbound,5
OBS0001202,2025-10-14T17:53:02.556302,N0107,203.0.113.235,8333,198.51.100.184,8333,1b6041dee3d610993e7df79dd1647a46b1375c40231e1e18cb424e2eb00b8f71,inv,N0056,,135.364,inbound,6
OBS0001203,2025-10-14T17:53:03.970893,N0003,192.0.2.191,8333,192.0.2.65,8333,02197406f6644506e0cf5b6c678a6ff24a21870205a15a071abb5691e660b8f7,inv,N0138,,96.38,inbound,1
OBS0001204,2025-10-14T17:53:03.997201,N0094,203.0.113.28,8333,203.0.113.176,8333,02197406f6644506e0cf5b6c678a6ff24a21870205a15a071abb5691e660b8f7,inv,N0000,,122.688,inbound,2
OBS0001205,2025-10-14T17:53:03.997512,N0109,203.0.113.168,8333,203.0.113.127,8333,02197406f6644506e0cf5b6c678a6ff24a21870205a15a071abb5691e660b8f7,inv,N0010,,122.999,inbound,3
OBS0001206,2025-10-14T17:53:04.010845,N0088,198.51.100.177,8333,192.0.2.216,8000,02197406f6644506e0cf5b6c678a6ff24a21870205a15a071abb5691e660b8f7,inv,N0026,,136.332,inbound,4
OBS0001207,2025-10-14T17:53:04.011298,N0136,198.51.100.177,8333,198.51.100.11,8333,02197406f6644506e0cf5b6c678a6ff24a21870205a15a071abb5691e660b8f7,inv,N0026,,136.785,inbound,5
OBS0001208,2025-10-14T17:53:04.014167,N0107,203.0.113.235,8333,198.51.100.184,8333,02197406f6644506e0cf5b6c678a6ff24a21870205a15a071abb5691e660b8f7,inv,N0056,,139.654,inbound,6
OBS0001209,2025-10-14T17:53:04.016980,N0017,192.0.2.138,8333,203.0.113.8,18333,02197406f6644506e0cf5b6c678a6ff24a21870205a15a071abb5691e660b8f7,inv,N0005,,142.467,inbound,7
OBS0001210,2025-10-14T17:53:05.584549,N0136,192.0.2.194,8333,198.51.100.11,8333,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0012,,70.165,inbound,1
OBS0001211,2025-10-14T17:53:05.585721,N0125,198.51.100.138,18333,203.0.113.219,18333,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0037,,71.337,inbound,2
OBS0001212,2025-10-14T17:53:05.589678,N0107,198.51.100.142,8333,198.51.100.184,8333,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0006,,75.294,inbound,3
OBS0001213,2025-10-14T17:53:05.589712,N0017,203.0.113.168,8333,203.0.113.8,18333,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0010,,75.328,inbound,4
OBS0001214,2025-10-14T17:53:05.592615,N0094,203.0.113.28,8333,203.0.113.176,8333,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0000,,78.231,inbound,5
OBS0001215,2025-10-14T17:53:05.593614,N0087,192.0.2.89,8333,198.51.100.122,8333,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0007,,79.23,inbound,6
OBS0001216,2025-10-14T17:53:05.605563,N0129,203.0.113.168,8333,198.51.100.205,8333,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0010,,91.179,inbound,7
OBS0001217,2025-10-14T17:53:05.624000,N0088,198.51.100.177,8333,192.0.2.216,8000,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0026,,109.616,inbound,8
OBS0001218,2025-10-14T17:53:05.628281,N0109,203.0.113.168,8333,203.0.113.127,8333,be0205b71d6687d09d6d708a274debd4e42faaa6336f73bb5633b37d6a480aee,inv,N0010,,113.897,inbound,9
OBS0001219,2025-10-14T17:53:06.961306,N0003,203.0.113.112,8333,192.0.2.65,8333,bb76f58b5d9e061d6e9fd433aa8f37ff441b366a0f5e694d8d91aaa9a14f8576,inv,N0014,,116.366,inbound,1
OBS0001220,2025-10-14T17:53:06.965411,N0125,203.0.113.154,8333,203.0.113.219,18333,bb76f58b5d9e061d6e9fd433aa8f37ff441b366a0f5e694d8d91aaa9a14f8576,inv,N0097,,120.471,inbound,2
OBS0001221,2025-10-14T17:53:06.973793,N0017,203.0.113.168,8333,203.0.113.8,18333,bb76f58b5d9e061d6e9fd433aa8f37ff441b366a0f5e694d8d91aaa9a14f8576,inv,N0010,,128.853,inbound,3
OBS0001222,2025-10-14T17:53:06.980398,N0129,203.0.113.168,8333,198.51.100.205,8333,bb76f58b5d9e061d6e9fd433aa8f37ff441b366a0f5e694d8d91aaa9a14f8576,inv,N0010,,135.458,inbound,4
OBS0001223,2025-10-14T17:53:06.996003,N0136,192.0.2.9,8333,198.51.100.11,8333,bb76f58b5d9e061d6e9fd433aa8f37ff441b366a0f5e694d8d91aaa9a14f8576,inv,N0034,,151.063,inbound,5
OBS0001224,2025-10-14T17:53:07.006999,N0087,203.0.113.112,8333,198.51.100.122,8333,bb76f58b5d9e061d6e9fd433aa8f37ff441b366a0f5e694d8d91aaa9a14f8576,inv,N0014,,162.059,inbound,6
OBS0001225,2025-10-14T17:53:07.022982,N0088,198.51.100.223,8333,192.0.2.216,8000,bb76f58b5d9e061d6e9fd433aa8f37ff441b366a0f5e694d8d91aaa9a14f8576,inv,N0018,,178.042,inbound,7
OBS0001226,2025-10-14T17:53:07.026916,N0094,203.0.113.28,8333,203.0.113.176,8333,bb76f58b5d9e061d6e9fd433aa8f37ff441b366a0f5e694d8d91aaa9a14f8576,inv,N0000,,181.976,inbound,8
OBS0001227,2025-10-14T17:53:08.394766,N0088,203.0.113.25,8333,192.0.2.216,8000,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0008,,11.091,inbound,1
OBS0001228,2025-10-14T17:53:08.437033,N0017,192.0.2.138,8333,203.0.113.8,18333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0005,,53.358,inbound,2
OBS0001229,2025-10-14T17:53:08.449955,N0003,203.0.113.191,8333,192.0.2.65,8333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0027,,66.28,inbound,3
OBS0001230,2025-10-14T17:53:08.459622,N0087,192.0.2.89,8333,198.51.100.122,8333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0007,,75.947,inbound,4
OBS0001231,2025-10-14T17:53:08.474719,N0125,203.0.113.154,8333,203.0.113.219,18333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0097,,91.044,inbound,5
OBS0001232,2025-10-14T17:53:08.476095,N0136,198.51.100.177,8333,198.51.100.11,8333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0026,,92.42,inbound,6
OBS0001233,2025-10-14T17:53:08.482506,N0129,192.0.2.181,8333,198.51.100.205,8333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0001,,98.831,inbound,7
OBS0001234,2025-10-14T17:53:08.488716,N0107,198.51.100.142,8333,198.51.100.184,8333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0006,,105.041,inbound,8
OBS0001235,2025-10-14T17:53:08.513671,N0109,203.0.113.168,8333,203.0.113.127,8333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0010,,129.996,inbound,9
OBS0001236,2025-10-14T17:53:08.525740,N0094,198.51.100.9,8333,203.0.113.176,8333,d9ee4683853e62ab4aa9a99ee499fd0fb02282445b8d3108a5eaea16058a4020,inv,N0067,,142.065,inbound,10
OBS0001237,2025-10-14T17:53:10.080064,N0136,192.0.2.194,8333,198.51.100.11,8333,e3dba77ace6770a019da20cb6219495fb19373ffe538ad6b45b584ab94d414fa,inv,N0012,,60.371,inbound,1
OBS0001238,2025-10-14T17:53:10.080096,N0003,192.0.2.93,8333,192.0.2.65,8333,e3dba77ace6770a019da20cb6219495fb19373ffe538ad6b45b584ab94d414fa,inv,N0013,,60.403,inbound,2
OBS0001239,2025-10-14T17:53:10.098470,N0129,192.0.2.181,8333,198.51.100.205,8333,e3dba77ace6770a019da20cb6219495fb19373ffe538ad6b45b584ab94d414fa,inv,N0001,,78.777,inbound,3
OBS0001240,2025-10-14T17:53:10.100540,N0094,192.0.2.181,8333,203.0.113.176,8333,e3dba77ace6770a019da20cb6219495fb19373ffe538ad6b45b584ab94d414fa,inv,N0001,,80.847,inbound,4
OBS0001241,2025-10-14T17:53:10.123831,N0109,203.0.113.52,8333,203.0.113.127,8333,e3dba77ace6770a019da20cb6219495fb19373ffe538ad6b45b584ab94d414fa,inv,N0043,,104.138,inbound,5
OBS0001242,2025-10-14T17:53:11.406778,N0136,192.0.2.194,8333,198.51.100.11,8333,ad5c305f2f7f35244a95a844b9e47d36cb70ae74d11c3515e85377bba42c54e0,inv,N0012,,55.936,inbound,1
OBS0001243,2025-10-14T17:53:11.408761,N0094,192.0.2.242,8333,203.0.113.176,8333,ad5c305f2f7f35244a95a844b9e47d36cb70ae74d11c3515e85377bba42c54e0,inv,N0113,,57.919,inbound,2
OBS0001244,2025-10-14T17:53:11.416063,N0125,203.0.113.154,8333,203.0.113.219,18333,ad5c305f2f7f35244a95a844b9e47d36cb70ae74d11c3515e85377bba42c54e0,inv,N0097,,65.221,inbound,3
OBS0001245,2025-10-14T17:53:11.426826,N0017,192.0.2.138,8333,203.0.113.8,18333,ad5c305f2f7f35244a95a844b9e47d36cb70ae74d11c3515e85377bba42c54e0,inv,N0005,,75.984,inbound,4
OBS0001246,2025-10-14T17:53:11.441452,N0109,203.0.113.168,8333,203.0.113.127,8333,ad5c305f2f7f35244a95a844b9e47d36cb70ae74d11c3515e85377bba42c54e0,inv,N0010,,90.61,inbound,5
OBS0001247,2025-10-14T17:53:11.449238,N0107,203.0.113.235,8333,198.51.100.184,8333,ad5c305f2f7f35244a95a844b9e47d36cb70ae74d11c3515e85377bba42c54e0,inv,N0056,,98.396,inbound,6
OBS0001248,2025-10-14T17:53:11.475124,N0087,192.0.2.89,8333,198.51.100.122,8333,ad5c305f2f7f35244a95a844b9e47d36cb70ae74d11c3515e85377bba42c54e0,inv,N0007,,124.282,inbound,7
OBS0001249,2025-10-14T17:53:11.479491,N0088,198.51.100.177,8333,192.0.2.216,8000,ad5c305f2f7f35244a95a844b9e47d36cb70ae74d11c3515e85377bba42c54e0,inv,N0026,,128.649,inbound,8
OBS0001250,2025-10-14T17:53:12.706500,N0003,203.0.113.190,8333,192.0.2.65,8333,a102b1e2c5f371ce63364eb6c6e6627572c26a80d3d04efd0f644841914b5588,inv,N0029,,23.796,inbound,1
OBS0001251,2025-10-14T17:53:12.729667,N0125,203.0.113.154,8333,203.0.113.219,18333,a102b1e2c5f371ce63364eb6c6e6627572c26a80d3d04efd0f644841914b5588,inv,N0097,,46.963,inbound,2
OBS0001252,2025-10-14T17:53:12.743713,N0087,203.0.113.128,8333,198.51.100.122,8333,a102b1e2c5f371ce63364eb6c6e6627572c26a80d3d04efd0f644841914b5588,inv,N0048,,61.009,inbound,3
OBS0001253,2025-10-14T17:53:12.745074,N0094,203.0.113.28,8333,203.0.113.176,8333,a102b1e2c5f371ce63364eb6c6e6627572c26a80d3d04efd0f644841914b5588,inv,N0000,,62.37,inbound,4
OBS0001254,2025-10-14T17:53:12.774979,N0107,198.51.100.142,8333,198.51.100.184,8333,a102b1e2c5f371ce63364eb6c6e6627572c26a80d3d04efd0f644841914b5588,inv,N0006,,92.275,inbound,5
OBS0001255,2025-10-14T17:53:12.776105,N0136,192.0.2.9,8333,198.51.100.11,8333,a102b1e2c5f371ce63364eb6c6e6627572c26a80d3d04efd0f644841914b5588,inv,N0034,,93.401,inbound,6
OBS0001256,2025-10-14T17:53:12.780660,N0088,198.51.100.177,8333,192.0.2.216,8000,a102b1e2c5f371ce63364eb6c6e6627572c26a80d3d04efd0f644841914b5588,inv,N0026,,97.956,inbound,7
OBS0001257,2025-10-14T17:53:13.954011,N0003,203.0.113.190,8333,192.0.2.65,8333,a87329ee4a5a5979d2c0ae696766619e6f46ba44211a14769c10538ee9f97da8,inv,N0029,,44.597,inbound,1
OBS0001258,2025-10-14T17:53:13.992595,N0094,198.51.100.9,8333,203.0.113.176,8333,a87329ee4a5a5979d2c0ae696766619e6f46ba44211a14769c10538ee9f97da8,inv,N0067,,83.181,inbound,2
OBS0001259,2025-10-14T17:53:13.993338,N0129,203.0.113.168,8333,198.51.100.205,8333,a87329ee4a5a5979d2c0ae696766619e6f46ba44211a14769c10538ee9f97da8,inv,N0010,,83.924,inbound,3
OBS0001260,2025-10-14T17:53:14.000395,N0109,203.0.113.168,8333,203.0.113.127,8333,a87329ee4a5a5979d2c0ae696766619e6f46ba44211a14769c10538ee9f97da8,inv,N0010,,90.981,inbound,4
OBS0001261,2025-10-14T17:53:14.030269,N0088,203.0.113.25,8333,192.0.2.216,8000,a87329ee4a5a5979d2c0ae696766619e6f46ba44211a14769c10538ee9f97da8,inv,N0008,,120.855,inbound,5
OBS0001262,2025-10-14T17:53:14.040222,N0107,198.51.100.142,8333,198.51.100.184,8333,a87329ee4a5a5979d2c0ae696766619e6f46ba44211a14769c10538ee9f97da8,inv,N0006,,130.808,inbound,6
OBS0001263,2025-10-14T17:53:14.068532,N0136,198.51.100.177,8333,198.51.100.11,8333,a87329ee4a5a5979d2c0ae696766619e6f46ba44211a14769c10538ee9f97da8,inv,N0026,,159.118,inbound,7
OBS0001264,2025-10-14T17:53:15.914995,N0107,198.51.100.154,8334,198.51.100.184,8333,14c05a613ab6733576d8862210428d1fb1016b22a6e1d0e6417fcb2f2459f5bd,inv,N0085,,58.78,inbound,1
OBS0001265,2025-10-14T17:53:15.930179,N0017,203.0.113.112,8333,203.0.113.8,18333,14c05a613ab6733576d8862210428d1fb1016b22a6e1d0e6417fcb2f2459f5bd,inv,N0014,,73.964,inbound,2
OBS0001266,2025-10-14T17:53:15.931640,N0088,198.51.100.223,8333,192.0.2.216,8000,14c05a613ab6733576d8862210428d1fb1016b22a6e1d0e6417fcb2f2459f5bd,inv,N0018,,75.425,inbound,3
OBS0001267,2025-10-14T17:53:15.939620,N0003,203.0.113.28,8333,192.0.2.65,8333,14c05a613ab6733576d8862210428d1fb1016b22a6e1d0e6417fcb2f2459f5bd,inv,N0000,,83.405,inbound,4
OBS0001268,2025-10-14T17:53:15.945532,N0094,198.51.100.9,8333,203.0.113.176,8333,14c05a613ab6733576d8862210428d1fb1016b22a6e1d0e6417fcb2f2459f5bd,inv,N0067,,89.317,inbound,5
OBS0001269,2025-10-14T17:53:15.957674,N0129,203.0.113.168,8333,198.51.100.205,8333,14c05a613ab6733576d8862210428d1fb1016b22a6e1d0e6417fcb2f2459f5bd,inv,N0010,,101.459,inbound,6
OBS0001270,2025-10-14T17:53:15.980566,N0136,192.0.2.194,8333,198.51.100.11,8333,14c05a613ab6733576d8862210428d1fb1016b22a6e1d0e6417fcb2f2459f5bd,inv,N0012,,124.351,inbound,7
OBS0001271,2025-10-14T17:53:17.479409,N0136,192.0.2.9,8333,198.51.100.11,8333,09e5dd805125515f041da531b7254a97ea3dc99dcdf3b98f45c9ddfd6b301362,inv,N0034,,89.45,inbound,1
OBS0001272,2025-10-14T17:53:17.497088,N0003,203.0.113.190,8333,192.0.2.65,8333,09e5dd805125515f041da531b7254a97ea3dc99dcdf3b98f45c9ddfd6b301362,inv,N0029,,107.129,inbound,2
OBS0001273,2025-10-14T17:53:17.512545,N0088,203.0.113.25,8333,192.0.2.216,8000,09e5dd805125515f041da531b7254a97ea3dc99dcdf3b98f45c9ddfd6b301362,inv,N0008,,122.586,inbound,3
OBS0001274,2025-10-14T17:53:17.523700,N0109,203.0.113.52,8333,203.0.113.127,8333,09e5dd805125515f041da531b7254a97ea3dc99dcdf3b98f45c9ddfd6b301362,inv,N0043,,133.741,inbound,4
OBS0001275,2025-10-14T17:53:17.531501,N0129,192.0.2.181,8333,198.51.100.205,8333,09e5dd805125515f041da531b7254a97ea3dc99dcdf3b98f45c9ddfd6b301362,inv,N0001,,141.542,inbound,5
OBS0001276,2025-10-14T17:53:17.551393,N0017,203.0.113.168,8333,203.0.113.8,18333,09e5dd805125515f041da531b7254a97ea3dc99dcdf3b98f45c9ddfd6b301362,inv,N0010,,161.434,inbound,6
OBS0001277,2025-10-14T17:53:17.581456,N0094,198.51.100.9,8333,203.0.113.176,8333,09e5dd805125515f041da531b7254a97ea3dc99dcdf3b98f45c9ddfd6b301362,inv,N0067,,191.497,inbound,7
OBS0001278,2025-10-14T17:53:18.682299,N0017,192.0.2.138,8333,203.0.113.8,18333,35f3271ae9e3d4a475de5ba806d286ce64817a7fa326f4f78e61c87e48d543d6,inv,N0005,,63.123,inbound,1
OBS0001279,2025-10-14T17:53:18.689627,N0094,192.0.2.242,8333,203.0.113.176,8333,35f3271ae9e3d4a475de5ba806d286ce64817a7fa326f4f78e61c87e48d543d6,inv,N0113,,70.451,inbound,2
